ID,Messages,home,fabric,independence,domestic_work,air_travel,stealing,fire,death,valuable,college,torment,warmth,listen,sports,joy,communication,writing,business,friends,science,clothing,school,medieval,politeness,healing,art,ship,shopping,vehicle,smell,music,furniture,ridicule,strength,ocean,injury,farming,night,disappointment,party,confusion,government,power,fear,beach,anticipation,aggression,pet,driving,traveling,violence,reading,social_media,body,envy,hiking,superhero,banking,cleaning,restaurant,economics,speaking,work,trust,religion,love,play,shame,weather,exotic,negotiate,achievement,phone,messaging,programming,money,plant,zest,optimism,tool,fight,weakness,magic,rage,musical,real_estate,horror,war,kill,attractive,sadness,car,sexual,emotional,lust,timidity,hearing,journalism,nervousness,tourism,military,competing,noise,wealthy,wedding,terrorism,dance,hate,fashion,exasperation,contentment,youth,leader,beauty,eating,swearing_terms,exercise,positive_emotion,heroic,toy,blue_collar_job,breaking,morning,swimming,affection,suffering,computer,negative_emotion,dominant_heirarchical,anonymity,crime,water,children,hipster,liquid,cold,payment,weapon,sympathy,health,urban,royalty,pain,white_collar_job,legend,rural,hygiene,philosophy,anger,cooking,childish,vacation,medical_emergency,shape_and_size,politics,poor,celebration,dominant_personality,animal,law,office,order,giving,divine,meeting,pride,text_abbreviations,masculine,gain,help,deception,feminine,surprise,dispute,cheerfulness,irritability,fun,disgust,occupation,sailing,internet,leisure,ancient,sleep,appearance,movement,worship,technology,alcohol,family,prison,monster,ugliness,sound,neglect,PDT,RB,CD,VBD,WP$,NNP,VBN,WDT,UH,EX,IN,RBS,VBZ,CC,VB,LS,TO,VBP,VBG,POS,JJS,RBR,MD,RP,PRP,DT,WRB,JJR,NNPS,FW,NN,SYM,NNS,PRP$,JJ,WP,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m6499,5,0,0,0,0.014925373,0,0,0,0.014925373,0,0,0,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0.014925373,0.014925373,0,0.014925373,0.029850746,0,0,0,0,0.029850746,0,0,0.014925373,0,0,0,0,0,0.029850746,0,0,0,0.014925373,0,0,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0.014925373,0,0.014925373,0,0,0,0,0.014925373,0,0.029850746,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0.014925373,0.029850746,0,0,0,0,0,0,0.014925373,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0.029850746,0,0,0,0,0,0,0,0,2,3,0,0,17,0,0,0,0,6,0,0,4,4,0,2,3,1,0,0,0,0,0,3,5,0,0,0,0,18,0,4,0,5,0,1,2,0,0.282142857,0.8,-0.317857143,3,0.327344154,0.469047619,67,13.4,4.176122604,529,105.8,25.63903274,5,15
m1762,5,0.020408163,0,0,0.020408163,0,0,0,0,0.06122449,0,0,0,0,0,0,0,0,0.040816327,0,0.020408163,0,0,0,0,0.020408163,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.040816327,0,0,0,0,0,0,0,0.040816327,0,0.020408163,0,0,0,0,0,0,0,0,0,0.020408163,0.020408163,0.020408163,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0.020408163,0.020408163,0,0,0.020408163,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.020408163,0,0,0,0,0,0.020408163,0,0.020408163,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,5,0,3,1,3,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,18,0,2,3,8,0,5,0,0.212807541,0,0.333388889,0,5,0.229840954,0.579111111,51,10.2,3.867815921,433,86.6,34.77125249,5,17
m5286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0.023255814,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0.093023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.023255814,0.093023256,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0.023255814,0,0.023255814,0.023255814,0,0,0,0,0,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,8.8,4.118252056,373,74.6,23.77898232,5,16
m6755,5,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,10,0,0,1,4,0,1,0,0,0,0.325,0,1,0,1,30,6,6.131883887,242,48.4,31.94745686,5,17
m1071,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0.014705882,0,0.014705882,0,0,0,0,6,5,1,0,17,1,0,0,0,5,0,0,0,5,0,1,3,1,1,1,0,2,0,2,3,0,0,0,0,10,0,5,1,6,0,2,0,0.16875,0,0.48125,0,4,0.347011047,0.483333333,69,11.5,4.193248542,520,86.66666667,39.84832354,6,14
m2784,6,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0.02739726,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,32,0,0,0,0,4,0,2,1,1,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,22,0,2,0,5,0,2,0,0.03125,0,0.59375,0,3,0.120208153,0.415,82,13.66666667,5.906681716,667,111.1666667,40.1514494,6,5
m4634,6,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0.02739726,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,32,0,0,0,0,4,0,2,1,1,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,22,0,2,0,5,0,2,0,0.03125,0,0.59375,0,3,0.120208153,0.415,82,13.66666667,5.906681716,667,111.1666667,40.1514494,6,11
m3049,8,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.011904762,0,0,0,0,0.023809524,0,0,0.011904762,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0.011904762,0,0,0.011904762,0,0,0,0.023809524,0,0,0,0,0,0.011904762,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0.047619048,0.023809524,0.011904762,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0.023809524,0,0,0.023809524,0,0,0,0,0,0.011904762,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,21,2,0,0,1,6,0,3,2,7,0,2,0,0,0,0,0,2,0,4,4,0,2,0,0,23,0,0,3,11,0,4,0,0.076737682,0,0.190625,0,4,0.19057661,0.325,84,10.5,5.338539126,552,69,35.61951712,6,10
m4226,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,24,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,30,0,0,1,7,0,0,0,0,0,0,0,0,0,0,65,9.285714286,5.09100848,530,75.71428571,35.72799737,7,8
m2867,7,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0.020833333,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,49,2,1,0,0,5,0,3,0,5,0,0,1,1,0,0,0,0,0,1,8,1,0,0,0,28,0,2,1,11,0,3,0,0.260408333,0,0.4375,0,3,0.234257429,0.427777778,98,14,6.047431568,874,124.8571429,59.13768093,7,14
m5488,7,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0.01,0,0,0,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,5,1,0,0,22,1,1,0,0,12,0,6,2,4,0,3,4,0,0,0,0,1,1,6,8,0,0,0,0,20,0,4,1,7,0,2,2,0.0875,0.161507937,0.1125,-0.171825397,5,0.31829727,0.457380952,102,14.57142857,3.155817433,600,85.71428571,14.79106183,7,19
m9830,8,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0.018691589,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0,0.018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,57,2,1,0,0,5,0,3,0,6,0,0,1,1,0,0,0,0,0,1,9,1,0,0,0,31,0,2,1,11,0,3,0,0.260408333,0,0.4375,0,3,0.234257429,0.427777778,109,13.625,5.743202504,950,118.75,57.62974492,7,14
m3852,8,0.02247191,0,0,0.011235955,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0,0,0.011235955,0,0,0.02247191,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0.011235955,0.011235955,0,0.011235955,0,0,0,0,0,0,0,0,0.011235955,0.033707865,0.02247191,0.02247191,0,0,0.011235955,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0.04494382,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0.011235955,0,0,0,0.02247191,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0.011235955,0,0.011235955,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0.033707865,0,0.011235955,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0,4,0,3,0,3,0,4,3,2,0,0,0,0,1,1,2,0,1,0,0,30,0,6,0,14,1,3,0,0.301574088,0,0.328240741,0,4,0.234422063,0.661111111,93,11.625,4.608077148,763,95.375,39.69552084,8,21
m9751,10,0.014492754,0,0,0.014492754,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0.014492754,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.028985507,0.028985507,0,0,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0,0.014492754,0,0,0,0.014492754,0.014492754,0.028985507,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0.028985507,0,0,0,0,0,0.014492754,0.014492754,0,0,0.014492754,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0.014492754,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.028985507,0.014492754,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,7,0,4,1,3,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,33,0,3,4,12,0,6,0,0.315368539,0,0.444490741,0,6,0.261966029,0.649259259,71,7.1,4.635730795,668,66.8,35.21874501,10,14
e6145,10,0.005649718,0,0,0.005649718,0,0,0,0.005649718,0,0,0,0,0,0.005649718,0,0,0.005649718,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0.011299435,0,0.005649718,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005649718,0.005649718,0,0,0,0,0.005649718,0,0.005649718,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011299435,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0.011299435,0,0,0,0,0,0,0.016949153,0,0.011299435,0,0,0,0,0,0,1,1,3,0,35,0,0,0,0,8,0,3,0,3,0,2,4,2,1,0,0,0,1,4,8,0,1,0,8,81,0,8,0,21,0,2,0,0.054861111,0,0.117361111,0,3,0.26412108,0.631481481,182,18.2,4.79165942,1238,123.8,13.44470156,10,3
m2402,10,0.014492754,0,0,0.014492754,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0.014492754,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.028985507,0.028985507,0,0,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0,0.014492754,0,0,0,0.014492754,0.014492754,0.028985507,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0.028985507,0,0,0,0,0,0.014492754,0.014492754,0,0,0.014492754,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0.014492754,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0.028985507,0.014492754,0,0,0,0,0,0.028985507,0,0.014492754,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,7,0,4,1,3,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,33,0,3,4,12,0,6,0,0.315368539,0,0.444490741,0,6,0.261966029,0.649259259,71,7.1,4.635730795,668,66.8,35.21874501,10,10
m777,10,0.005714286,0,0,0.011428571,0,0,0,0,0.011428571,0.005714286,0,0.005714286,0.022857143,0,0,0.017142857,0,0.011428571,0,0,0,0.005714286,0,0,0.011428571,0.011428571,0,0,0,0,0.005714286,0,0,0,0,0,0,0,0,0.011428571,0,0,0,0,0,0,0,0,0,0.011428571,0,0,0.017142857,0,0,0,0,0.011428571,0.011428571,0,0.005714286,0.011428571,0,0.011428571,0,0.011428571,0,0,0.005714286,0,0,0,0.005714286,0.005714286,0.005714286,0.017142857,0,0,0.011428571,0,0,0,0,0,0.005714286,0.005714286,0,0,0,0.005714286,0,0,0,0,0,0,0.017142857,0,0,0,0,0,0.005714286,0.005714286,0.005714286,0,0.005714286,0.005714286,0,0,0,0.011428571,0,0.005714286,0,0.005714286,0,0.005714286,0.011428571,0,0,0,0.005714286,0,0.017142857,0,0.005714286,0,0,0,0,0,0.022857143,0.005714286,0,0.005714286,0.005714286,0,0,0,0.005714286,0,0,0,0,0,0.005714286,0,0,0,0.011428571,0,0.005714286,0.005714286,0.005714286,0,0.011428571,0,0,0,0,0,0.022857143,0,0,0,0,0,0,0.005714286,0,0,0,0.005714286,0.005714286,0,0.005714286,0,0,0,0.005714286,0,0.005714286,0.005714286,0,0.005714286,0,0.005714286,0,0.017142857,0,0,0,0.005714286,0,0,6,1,1,0,40,2,0,0,0,12,0,6,6,7,0,5,4,5,1,0,0,1,0,7,14,0,0,1,2,51,0,9,1,18,0,6,1,0.25199708,0,0.415025253,-0.0625,7,0.30945724,0.529978355,180,18,5.291502622,1217,121.7,26.83300207,10,10
m8979,11,0,0,0,0.006622517,0.006622517,0,0,0,0,0,0,0,0.006622517,0,0,0.006622517,0,0,0.013245033,0,0.006622517,0,0,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0.006622517,0.013245033,0.006622517,0,0,0,0,0,0,0,0.013245033,0,0.006622517,0,0.006622517,0,0,0,0,0,0,0.01986755,0.006622517,0.006622517,0,0,0,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245033,0,0,0,0.006622517,0.006622517,0,0.006622517,0,0.006622517,0.013245033,0,0,0,0,0.013245033,0,0,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245033,0,0.006622517,0,0,0,0,0,0,0,0,0.013245033,0,0,0.006622517,0.006622517,0.006622517,0,0.013245033,0,0,0,0,0,0,0,0,6,2,10,0,24,1,0,1,0,10,0,4,4,4,0,3,2,3,0,0,0,3,1,10,13,2,0,0,0,39,0,5,4,16,1,6,0,0.16153127,0,0.343977273,0,6,0.181675028,0.409090909,153,13.90909091,8.856990516,991,90.09090909,51.71153299,11,10
m7340,13,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0.007352941,0,0,0,0.007352941,0.007352941,0.014705882,0.007352941,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022058824,0,0,0,0,0,0,0,0,0,0.007352941,0.007352941,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007352941,0,0,0,0,0,0,2,0,1,0,55,1,0,0,0,1,0,2,1,2,0,1,1,0,0,0,0,0,1,1,4,0,0,0,0,69,0,2,2,13,0,3,0,0.257979296,0,0.399621212,0,4,0.306045604,0.696969697,136,10.46153846,6.593882767,979,75.30769231,37.1884693,13,17
m4025,14,0,0,0,0,0,0,0,0.005319149,0.005319149,0,0,0,0,0,0,0,0.005319149,0,0,0,0.010638298,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0,0.010638298,0,0.005319149,0.042553191,0,0,0,0,0.005319149,0,0,0,0,0.010638298,0.005319149,0,0,0.005319149,0,0,0,0,0,0,0,0.005319149,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0.005319149,0,0.005319149,0,0,0,0,0,0,0,0,0,0,0,0,0.005319149,0.010638298,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015957447,0,0,0,0,0.005319149,0,0,0,0.010638298,0,0.010638298,0,0.005319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0,0.026595745,0,0,0,0,0,0,0,0,15,5,8,0,14,2,0,0,0,25,0,7,4,12,0,2,3,6,1,0,0,6,4,15,19,0,0,0,0,41,0,7,2,8,0,2,2,0.025,0.031481481,0.225,-0.187037037,5,0.135144083,0.278148148,188,13.42857143,9.529760046,1115,79.64285714,46.50592457,14,9
