ID,Messages,deception,nervousness,exercise,weakness,healing,confusion,rural,irritability,hiking,office,youth,trust,social_media,hipster,cold,legend,car,weapon,clothing,anonymity,competing,poor,school,medieval,messaging,beach,pride,computer,alcohol,phone,movement,warmth,achievement,smell,fabric,real_estate,sleep,timidity,power,strength,urban,occupation,dance,listen,joy,tool,crime,liquid,hate,masculine,torment,anticipation,meeting,negative_emotion,negotiate,leisure,swearing_terms,fashion,worship,law,family,music,text_abbreviations,driving,vehicle,home,attractive,children,affection,science,programming,heroic,military,eating,disappointment,internet,lust,musical,health,independence,wedding,envy,restaurant,sadness,fun,morning,violence,fear,help,domestic_work,shape_and_size,royalty,ship,cheerfulness,traveling,pain,gain,anger,ocean,death,cleaning,surprise,sympathy,sexual,blue_collar_job,politeness,cooking,politics,appearance,writing,weather,disgust,wealthy,toy,magic,government,technology,monster,plant,stealing,kill,college,giving,business,hygiene,ancient,exasperation,payment,contentment,celebration,water,party,zest,animal,prison,rage,speaking,farming,sailing,communication,breaking,shame,exotic,dominant_personality,sound,optimism,love,hearing,religion,ridicule,body,injury,vacation,night,white_collar_job,reading,work,divine,money,furniture,dispute,medical_emergency,order,ugliness,dominant_heirarchical,fire,childish,play,beauty,neglect,fight,leader,aggression,sports,banking,friends,swimming,positive_emotion,noise,pet,valuable,air_travel,philosophy,feminine,emotional,journalism,tourism,horror,war,economics,shopping,terrorism,art,superhero,suffering,EX,IN,VBN,VB,VBD,WP,RP,POS,JJR,RBR,JJS,WDT,WRB,RB,VBG,NNPS,VBP,MD,CC,NN,PRP$,TO,NNS,SYM,PRP,LS,RBS,CD,NNP,JJ,UH,VBZ,PDT,DT,FW,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m473,231,0.001180638,0.001770956,0.001180638,0,0.002951594,0.001180638,0.000590319,0,0,0.00472255,0.000590319,0.005903188,0.006493506,0,0.004132231,0,0.001770956,0,0.002361275,0,0,0.002361275,0.000590319,0,0.0094451,0,0,0.006493506,0,0.006493506,0.002361275,0,0,0.001180638,0.000590319,0.002361275,0.007083825,0,0,0.003541913,0.000590319,0.006493506,0.000590319,0.005312869,0,0.000590319,0,0,0.001180638,0.001770956,0,0,0.006493506,0.007674144,0,0.002951594,0.000590319,0.001770956,0,0.000590319,0.010035419,0.005903188,0.007674144,0.001770956,0.002361275,0.0094451,0.003541913,0.007674144,0.000590319,0,0.00472255,0,0.000590319,0.001180638,0,0.006493506,0,0.001770956,0.000590319,0,0.002951594,0.000590319,0.001770956,0,0.002361275,0.005312869,0.003541913,0.000590319,0.001770956,0.014167651,0.002951594,0.000590319,0.000590319,0,0.014757969,0.001770956,0.001180638,0,0.003541913,0.001180638,0.001180638,0.001770956,0,0.000590319,0.001770956,0.002361275,0,0,0.002361275,0.004132231,0.003541913,0,0.002361275,0.000590319,0,0.001180638,0.001770956,0,0.001770956,0,0,0.000590319,0.012987013,0.013577332,0.000590319,0,0,0.007674144,0.001180638,0.002951594,0.001180638,0.004132231,0.001180638,0,0,0,0.004132231,0,0.000590319,0.010035419,0,0.002361275,0,0.000590319,0.002361275,0.002951594,0.002951594,0.004132231,0,0,0.002361275,0,0.010625738,0.001180638,0.002361275,0,0.012396694,0.001180638,0.007674144,0.001770956,0,0.000590319,0.003541913,0,0,0,0.002361275,0.000590319,0.001770956,0,0.001770956,0.001770956,0,0.000590319,0.005903188,0.0094451,0,0.007674144,0.000590319,0,0.003541913,0.004132231,0,0.004132231,0.001180638,0.000590319,0.002361275,0,0,0.00472255,0.003541913,0,0.003541913,0,0.000590319,1,135,22,104,42,12,11,3,7,1,2,6,13,138,44,0,95,39,38,321,29,35,56,0,207,0,0,41,77,92,21,55,2,121,10,68,16,0.207829654,0.271319398,0.461921296,-0.287673611,96,0.251392849,0.554856289,1800,7.792207792,8.384696938,8692,37.62770563,43.00528422,211,3
m9014,48,0.002392344,0,0,0,0.007177033,0,0,0,0,0.007177033,0,0.009569378,0,0,0,0,0.009569378,0,0,0,0,0,0.004784689,0,0.016746411,0,0,0,0,0.004784689,0,0,0,0,0,0.011961722,0.004784689,0,0,0,0.007177033,0.002392344,0,0.004784689,0,0,0,0,0,0,0,0,0.011961722,0.014354067,0,0,0,0,0,0.002392344,0.011961722,0,0.035885167,0.009569378,0.004784689,0.007177033,0,0.004784689,0,0,0,0,0,0.007177033,0,0,0,0,0.004784689,0,0.002392344,0,0.002392344,0,0,0.007177033,0,0,0.004784689,0.007177033,0,0,0,0,0.007177033,0.004784689,0,0,0,0.002392344,0.004784689,0,0,0.002392344,0,0.002392344,0.004784689,0,0.002392344,0,0.007177033,0,0,0.002392344,0,0.002392344,0,0,0,0,0,0.004784689,0.011961722,0.011961722,0.002392344,0,0,0.007177033,0,0.004784689,0,0.009569378,0,0,0,0,0.004784689,0,0,0.0215311,0.007177033,0,0,0,0.002392344,0.007177033,0,0.004784689,0,0,0,0.007177033,0.007177033,0,0,0,0.007177033,0,0.009569378,0.002392344,0.002392344,0.004784689,0,0,0,0.002392344,0,0,0,0,0.002392344,0,0,0,0.007177033,0.014354067,0,0.011961722,0.002392344,0,0.002392344,0,0,0,0,0,0.004784689,0,0,0.007177033,0.009569378,0,0.002392344,0,0,1,40,3,26,10,2,3,0,1,4,0,0,7,22,16,0,24,14,7,67,7,12,15,0,47,0,0,11,35,13,4,3,0,31,0,17,2,0.175506931,0,0.503267974,-0.714285714,22,0.259886045,0.583730159,451,9.395833333,8.182144135,2033,42.35416667,42.09933174,46,9
m6021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,26,26,0,1,19
m4634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,9.5,2.5,131,65.5,6.5,2,11
m4996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.025,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,14,0,1,1,0,2,0,0,3,13,0,0,0,0,0,0,0,1,0,0,0,-0.053571429,1,0,0.440178571,42,14,5.715476066,266,88.66666667,28.15828278,3,5
m5904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,13,0,1,16
m2185,40,0,0,0,0,0,0.003745318,0,0,0,0.003745318,0,0,0,0,0,0,0,0,0.007490637,0,0,0,0,0,0,0,0,0,0,0.007490637,0,0,0,0.003745318,0.003745318,0,0,0.003745318,0,0.007490637,0,0.003745318,0,0.007490637,0,0,0,0,0,0,0,0,0.007490637,0.007490637,0,0,0,0,0,0,0.003745318,0.003745318,0.011235955,0,0,0.007490637,0,0.003745318,0.007490637,0,0,0,0,0.003745318,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0.007490637,0,0,0,0.007490637,0,0,0,0,0.003745318,0,0.003745318,0.007490637,0,0,0,0.003745318,0.007490637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0.011235955,0,0,0,0,0,0.014981273,0.003745318,0.011235955,0,0.007490637,0,0,0.003745318,0,0.003745318,0.003745318,0,0,0.003745318,0,0.003745318,0.02247191,0.007490637,0.007490637,0,0,0.003745318,0,0,0.003745318,0,0,0.011235955,0,0,0.003745318,0.003745318,0,0,0,0,0,0.007490637,0,0.003745318,0,0,0,0,0,0,0.014981273,0.003745318,0.02247191,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0.003745318,0,0,1,20,0,21,2,2,2,0,2,0,0,0,5,31,5,0,13,9,4,64,3,5,5,0,25,0,0,2,2,27,1,10,0,21,0,20,5,0.235175955,0.243977458,0.611100649,-0.3525,26,0.19918599,0.708483322,275,6.875,4.439524186,1319,32.975,22.23340673,40,15
m3234,116,0.002051282,0,0.002051282,0,0.002051282,0.002051282,0.001025641,0,0.004102564,0,0.011282051,0.005128205,0.005128205,0.002051282,0.002051282,0,0,0.001025641,0.006153846,0.001025641,0,0,0,0,0.009230769,0.002051282,0,0.004102564,0.002051282,0.017435897,0.002051282,0.003076923,0,0.001025641,0.003076923,0.005128205,0.001025641,0,0,0.001025641,0.001025641,0,0.001025641,0.008205128,0,0.002051282,0,0.009230769,0.004102564,0.002051282,0,0,0.003076923,0.019487179,0.002051282,0.003076923,0.015384615,0.005128205,0.005128205,0,0.009230769,0.001025641,0.019487179,0.004102564,0,0.005128205,0.001025641,0.015384615,0,0,0.001025641,0.002051282,0,0.005128205,0,0.003076923,0,0,0,0,0.006153846,0,0.005128205,0,0.002051282,0.002051282,0.009230769,0.003076923,0.001025641,0.003076923,0.005128205,0,0,0.001025641,0.005128205,0.003076923,0,0,0.001025641,0,0.002051282,0.002051282,0,0.001025641,0,0,0.003076923,0,0.003076923,0.004102564,0.004102564,0,0.001025641,0.004102564,0,0,0.001025641,0,0,0,0,0,0.009230769,0.003076923,0.003076923,0.001025641,0,0.002051282,0,0.006153846,0.002051282,0.008205128,0,0.002051282,0.003076923,0,0.006153846,0.001025641,0.001025641,0.012307692,0.002051282,0.002051282,0,0,0,0.004102564,0,0.004102564,0.004102564,0.002051282,0.005128205,0.006153846,0.01025641,0.003076923,0,0.002051282,0.001025641,0.006153846,0.003076923,0,0,0,0,0,0,0.003076923,0.005128205,0.004102564,0,0,0,0,0,0.001025641,0.001025641,0.01025641,0.001025641,0.007179487,0,0.001025641,0.002051282,0.003076923,0.001025641,0.005128205,0.005128205,0,0,0,0,0.004102564,0.017435897,0,0.001025641,0,0.002051282,1,72,9,70,33,13,21,1,2,0,1,1,9,85,22,0,65,21,32,163,23,18,37,0,142,0,0,12,37,56,0,20,1,66,1,38,11,0.267606707,0.280015023,0.436863893,-0.400441919,53,0.22110632,0.519624513,993,8.560344828,7.861175653,4673,40.28448276,38.16475311,112,7
m6208,46,0,0,0,0,0,0,0,0,0,0.003246753,0.003246753,0.003246753,0.003246753,0.003246753,0.003246753,0,0.003246753,0,0,0,0,0,0,0,0.022727273,0.006493506,0,0.003246753,0,0.029220779,0.003246753,0,0,0.003246753,0,0,0.006493506,0,0,0.003246753,0,0,0,0.00974026,0,0,0,0.006493506,0,0,0,0,0,0.006493506,0,0,0,0,0,0,0.012987013,0,0,0.003246753,0,0.006493506,0.003246753,0.00974026,0,0,0,0,0,0.00974026,0,0.00974026,0,0,0.003246753,0,0,0,0.003246753,0,0,0.003246753,0,0,0,0.00974026,0,0,0,0,0,0,0.006493506,0,0.006493506,0,0.00974026,0.003246753,0,0,0,0,0.00974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006493506,0.003246753,0.003246753,0,0,0.003246753,0,0.003246753,0.006493506,0,0,0.003246753,0,0.003246753,0.003246753,0,0.006493506,0.019480519,0,0,0,0,0,0.003246753,0,0.003246753,0,0,0,0,0,0.003246753,0,0,0.003246753,0,0.006493506,0,0,0.003246753,0,0,0,0,0,0.003246753,0,0,0,0,0,0,0.003246753,0.003246753,0.006493506,0,0,0.006493506,0.003246753,0,0,0,0,0,0,0,0,0.003246753,0,0,0,0,0,0,20,2,20,10,0,5,0,2,0,0,2,2,23,5,0,15,11,12,51,5,8,13,0,34,0,1,12,20,5,8,10,0,18,0,10,4,0.165873634,0.125,0.355416667,-0.291666667,15,0.221332594,0.460277778,312,6.782608696,7.649703158,1732,37.65217391,39.02909583,41,18
m2349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,8,1,0,3,0,1,3,0,0,0,0,6,0,0,0,1,1,0,4,0,3,0,2,1,0.3875,0,0.4125,-0.1,4,0.237417749,0.29375,37,9.25,6.299801584,173,43.25,28.52520815,4,21
m5487,231,0,0.002287283,0.000914913,0,0.000914913,0.000914913,0,0,0,0.008691674,0.001829826,0.00137237,0.002744739,0.000914913,0.002744739,0,0.003202196,0.000914913,0.001829826,0,0.00137237,0.000914913,0.008234218,0,0.008234218,0.000457457,0,0.002287283,0.000457457,0.006861848,0.004117109,0.000914913,0.005032022,0,0.001829826,0.002287283,0.003202196,0.000457457,0,0.00137237,0.000914913,0.000914913,0.001829826,0.003202196,0,0.000457457,0,0.00137237,0.00137237,0.000457457,0,0.000457457,0.01326624,0.007319305,0.000457457,0.002744739,0.000457457,0.00137237,0.000914913,0.000457457,0.005946935,0.002287283,0.017840805,0.003659652,0.003202196,0.005032022,0.001829826,0.002744739,0.000914913,0.00137237,0.00137237,0,0.000914913,0.00137237,0,0.004117109,0,0.00137237,0.00137237,0,0.002287283,0.000457457,0.000914913,0,0.000914913,0.002287283,0.002744739,0,0.001829826,0.003202196,0.002287283,0,0,0.000914913,0.005489478,0.002287283,0.000457457,0,0.00137237,0.000914913,0.00137237,0.000457457,0,0,0.000457457,0.000457457,0.000457457,0,0.003202196,0.003202196,0.00137237,0,0.00137237,0.000457457,0,0,0.000914913,0,0,0.000914913,0.000457457,0.009149131,0.01189387,0.008691674,0.000457457,0.000457457,0,0.004574565,0.00137237,0.004574565,0.000457457,0.007776761,0,0,0.000457457,0,0.004574565,0,0.000457457,0.005946935,0.001829826,0.00137237,0,0,0.000457457,0.003659652,0.001829826,0.001829826,0.000457457,0.000457457,0.002287283,0.000914913,0.005032022,0.002744739,0.000457457,0.002287283,0.008234218,0.000914913,0.006861848,0.003202196,0.000914913,0.00137237,0.001829826,0,0,0.000457457,0.000914913,0.002287283,0,0,0.000457457,0.000914913,0,0.003202196,0.005489478,0.002287283,0.000457457,0.009149131,0,0,0.003202196,0,0,0.002744739,0.000457457,0.00137237,0.000914913,0.000457457,0.000457457,0.002744739,0.002287283,0,0.000914913,0,0.000914913,9,199,11,187,56,8,14,2,6,0,3,8,15,152,47,0,108,63,53,308,34,65,80,0,337,0,0,48,133,114,17,67,2,137,0,88,26,0.287604964,0.197944275,0.477099926,-0.357747634,122,0.240451999,0.593464067,2240,9.696969697,9.538890067,11252,48.70995671,49.93994519,225,2
m2993,379,0.000987752,0.004938759,0.001185302,0.000987752,0.002568155,0.001777953,0.000395101,0.000592651,0.000592651,0.002173054,0.003160806,0.002370605,0.000987752,0.001185302,0.004543659,0.000592651,0.001580403,0.001580403,0.001185302,0,0.000592651,0.000395101,0.00019755,0,0.002370605,0.00019755,0,0.000395101,0.002963256,0.004938759,0.001777953,0.000790202,0.000987752,0.001382853,0.000592651,0.002963256,0.008889767,0.000395101,0.000592651,0.002568155,0.00019755,0.002765705,0.000790202,0.007111814,0.000987752,0,0.00019755,0.003160806,0.00513631,0.001580403,0.00019755,0.00019755,0.002173054,0.015211379,0.00019755,0.003753457,0.006321612,0.000987752,0.000395101,0,0.008099565,0.003358356,0.011062821,0.002765705,0.001580403,0.009679968,0.003555907,0.008099565,0.009877519,0.000592651,0.000395101,0.000592651,0,0.008099565,0.00019755,0.000395101,0.000790202,0.002765705,0.004543659,0.000395101,0.004938759,0.000395101,0.004543659,0.002765705,0.002568155,0.005926511,0.006914263,0.001975504,0.001382853,0.008494666,0.004741209,0.00019755,0,0.002568155,0.003160806,0.010865271,0.000790202,0.00019755,0,0.000987752,0.001777953,0.001580403,0.000790202,0.000592651,0.000592651,0.000592651,0.006914263,0.00019755,0.003555907,0.000790202,0.000592651,0.00019755,0.000987752,0.004346108,0.00019755,0.00019755,0.000592651,0,0.000592651,0.000592651,0.000395101,0.00019755,0.006124062,0.007902015,0.001975504,0,0.00019755,0.001975504,0.004741209,0.009087317,0.00019755,0.012248123,0.000790202,0.00019755,0.00019755,0,0.007704465,0,0,0.005531411,0.003160806,0.007704465,0,0.00019755,0.001975504,0.016199131,0.013630976,0.004938759,0,0.001777953,0.006716713,0.003358356,0.003160806,0.006914263,0.001580403,0.001185302,0.007309364,0.001580403,0.002568155,0.003753457,0.001580403,0.002370605,0.001185302,0.000592651,0,0.000592651,0.007309364,0.004346108,0.00019755,0.000592651,0.000790202,0.000592651,0.000395101,0.002370605,0.001777953,0.012445674,0.00019755,0.019359937,0.001185302,0,0.001185302,0,0.00019755,0.003951008,0.004938759,0.000395101,0,0.000592651,0.000592651,0.000790202,0.003160806,0,0.000987752,0.000395101,0.00513631,15,413,65,288,218,22,58,18,17,3,8,18,52,445,179,1,325,86,174,630,102,129,147,0,735,0,1,77,247,295,24,177,2,352,0,166,66,0.244818671,0.194517755,0.410949436,-0.27715214,243,0.230195344,0.645964436,5342,14.09498681,17.44396082,26334,69.4828496,88.42671546,357,10
m8921,52,0,0,0.002169197,0,0,0.002169197,0,0.002169197,0,0,0,0,0,0,0.004338395,0,0.004338395,0,0,0,0,0,0.00867679,0,0.006507592,0.002169197,0,0,0,0.010845987,0,0,0,0,0,0.00867679,0.006507592,0,0,0.002169197,0.004338395,0,0,0.010845987,0,0,0,0.002169197,0.002169197,0,0,0,0.002169197,0.00867679,0,0.006507592,0.002169197,0,0.013015184,0,0.030368764,0,0.013015184,0.004338395,0.004338395,0.019522777,0,0.019522777,0.002169197,0,0,0,0,0,0,0,0,0,0.004338395,0,0.00867679,0,0,0.004338395,0,0.002169197,0,0,0,0.021691974,0,0,0,0,0.010845987,0.004338395,0,0,0.004338395,0.002169197,0.002169197,0,0,0,0,0.002169197,0,0,0,0,0.004338395,0,0,0.002169197,0,0,0,0,0,0,0,0.006507592,0,0,0,0,0,0,0,0.006507592,0.004338395,0.015184382,0,0,0,0,0.013015184,0,0.004338395,0.010845987,0,0.002169197,0,0.002169197,0,0.004338395,0.002169197,0.006507592,0.013015184,0,0,0,0.013015184,0.004338395,0,0,0.002169197,0.010845987,0,0.004338395,0,0.004338395,0,0.002169197,0,0,0,0.002169197,0,0,0,0,0,0.004338395,0,0.006507592,0.004338395,0.004338395,0,0,0,0,0.00867679,0,0,0,0.002169197,0,0,0,0.002169197,0,0,0,0.002169197,2,39,3,34,18,6,2,2,0,0,1,0,2,46,14,0,23,12,7,60,11,12,6,0,73,0,0,5,57,27,3,20,1,20,0,19,7,0.162704622,0.25053213,0.36211694,-0.368339002,29,0.223162118,0.555986435,470,9.038461538,8.711092704,2350,45.19230769,42.76547784,51,13
m8322,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.333333333,0.942809042,67,22.33333333,4.496912521,3,6
e9766,19,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.005,0,0.02,0.005,0,0.01,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.005,0,0.005,0,0,0.01,0.01,0,0,0.01,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0,0.01,0,0,0,0,0.01,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0.005,0,0,0.005,0,0,0,0,0.005,0.015,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.01,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.005,0,0,0.015,0,0,0.005,0,0,0.005,0,0,0,0,0,0,0,0,0,0.005,0.01,0.01,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,19,0,12,4,2,2,0,0,0,0,0,0,8,13,0,12,2,6,26,3,7,3,0,33,0,0,5,13,14,1,10,0,14,0,11,4,0.182966701,0.048302389,0.437878788,-0.136309524,15,0.183219,0.51281746,213,11.21052632,8.345051779,993,52.26315789,41.27678346,17,21
m5882,62,0,0.001824818,0,0,0.005474453,0,0,0,0,0.001824818,0,0.001824818,0.001824818,0.001824818,0.005474453,0,0.001824818,0,0.001824818,0,0,0,0.001824818,0,0.003649635,0,0,0,0,0.00729927,0.003649635,0.001824818,0.003649635,0,0,0.003649635,0.001824818,0,0,0.001824818,0,0.00729927,0,0.005474453,0.001824818,0,0,0,0.003649635,0,0,0,0.003649635,0.005474453,0,0.003649635,0,0.003649635,0,0,0.012773723,0,0,0.003649635,0.001824818,0.01459854,0,0.012773723,0.02189781,0.001824818,0,0,0,0.00729927,0,0,0.001824818,0.001824818,0.009124088,0,0.005474453,0,0.001824818,0.001824818,0,0.005474453,0,0.001824818,0,0.009124088,0.003649635,0,0,0,0.01459854,0.001824818,0,0,0,0,0,0,0.001824818,0,0,0,0.005474453,0,0.001824818,0,0.005474453,0,0,0.001824818,0,0,0,0,0,0,0,0.001824818,0.009124088,0.009124088,0,0,0,0.001824818,0.001824818,0.00729927,0,0.018248175,0.003649635,0,0.001824818,0,0.001824818,0,0,0.005474453,0.001824818,0.001824818,0,0,0,0.027372263,0.020072993,0.003649635,0,0,0,0,0.003649635,0,0.00729927,0.001824818,0.010948905,0,0,0.001824818,0,0.00729927,0,0,0,0,0.001824818,0.003649635,0,0,0,0,0,0.001824818,0,0.020072993,0,0.032846715,0,0,0.001824818,0.00729927,0,0.001824818,0.001824818,0.003649635,0,0,0,0.001824818,0,0,0,0,0.003649635,1,48,8,43,25,1,5,6,2,1,0,2,3,51,19,1,26,16,10,58,10,23,22,0,88,0,0,4,40,17,5,12,0,34,0,25,4,0.163858425,0.220279253,0.379893939,-0.2515625,32,0.182791695,0.55784632,569,9.177419355,7.648580289,2769,44.66129032,39.27526659,60,9
m6415,2,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,6,2,0,4,1,0,1,1,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.166666667,1,0,0.066666667,25,12.5,0.5,133,66.5,9.5,2,17
